HOUSEHOLD_ID,COVERED,COV_LY,PRIVATE,AGE,INCOME,POVERTY_LEVEL,MEDICAID,SEX,EDUC,WORK,GRP,ETHNICITY,YEAR,FIPS,VIRGINIA,MALE,SUP2019,HIGHER_BAC,TREAT,POOREST,WHITE,OTHER_ETHNICITY
35945,1,1,1,58,28263,3,0,2,39,2,1,5,2023,51,1,0,1,1,1,1,0,1
35948,1,1,0,60,18000,2,1,2,34,1,2,2,2023,51,1,0,1,0,1,0,0,1
35978,1,1,0,55,1,1,1,2,37,0,2,2,2023,51,1,0,1,0,1,1,0,1
35991,1,1,1,25,34051,2,0,2,40,0,2,1,2023,51,1,0,1,1,1,0,1,0
35991,1,1,1,23,4,2,0,2,39,0,2,8,2023,51,1,0,1,1,1,0,0,1
35995,1,1,0,62,6720,1,1,1,43,0,2,2,2023,51,1,1,1,1,1,1,0,1
35999,1,1,0,28,25000,2,1,2,42,1,2,1,2023,51,1,0,1,1,1,0,1,0
36041,1,1,1,36,0,1,0,1,43,0,2,4,2023,51,1,1,1,1,1,1,0,1
36041,1,1,1,45,4896,1,0,2,43,0,2,4,2023,51,1,0,1,1,1,1,0,1
36051,1,1,0,64,17641,2,0,1,40,0,2,1,2023,51,1,1,1,1,1,0,1,0
36066,1,1,0,23,20000,3,1,2,39,1,2,2,2023,51,1,0,1,1,1,1,0,1
36071,1,1,1,24,2000,1,0,1,43,1,1,1,2023,51,1,1,1,1,1,1,1,0
35339,1,1,0,26,0,1,1,2,40,0,2,1,2023,51,1,0,1,1,1,1,1,0
35349,1,1,1,24,9100,1,0,2,43,0,2,4,2023,51,1,0,1,1,1,1,0,1
36092,1,1,1,64,1,1,0,2,45,0,2,1,2023,51,1,0,1,1,1,1,1,0
36092,1,1,0,58,18320,1,0,1,43,0,2,1,2023,51,1,1,1,1,1,1,1,0
36128,1,1,1,56,26,1,0,1,39,1,1,1,2023,51,1,1,1,1,1,1,1,0
36128,1,1,1,59,24,1,0,2,40,1,1,1,2023,51,1,0,1,1,1,1,1,0
36128,1,1,1,59,24,1,0,1,40,1,1,1,2023,51,1,1,1,1,1,1,1,0
36132,1,1,1,61,2000,2,0,2,39,1,2,4,2023,51,1,0,1,1,1,0,0,1
36148,1,1,1,27,22040,3,0,2,40,1,1,1,2023,51,1,0,1,1,1,1,1,0
36168,1,1,0,21,0,1,1,2,39,1,2,6,2023,51,1,0,1,1,1,1,0,1
36214,1,1,1,21,0,1,0,2,40,0,2,1,2023,51,1,0,1,1,1,1,1,0
36223,0,2,0,26,20002,3,0,1,44,1,2,1,2023,51,1,1,1,1,1,1,1,0
36246,0,2,0,38,0,3,0,1,40,0,2,1,2023,51,1,1,1,1,1,1,1,0
36282,1,1,0,27,0,1,1,2,35,0,2,1,2023,51,1,0,1,0,1,1,1,0
36284,1,1,0,50,23001,3,1,1,35,1,2,1,2023,51,1,1,1,0,1,1,1,0
36284,1,1,0,39,16000,3,1,2,39,1,2,1,2023,51,1,0,1,1,1,1,1,0
36305,1,1,1,57,20001,3,0,1,39,6,2,2,2023,51,1,1,1,1,1,1,0,1
36339,1,1,0,41,20000,2,1,1,39,6,2,2,2023,51,1,1,1,1,1,0,0,1
36339,1,1,1,44,22002,2,1,2,39,1,1,2,2023,51,1,0,1,1,1,0,0,1
36340,1,1,1,63,10000,1,0,1,41,1,2,2,2023,51,1,1,1,1,1,1,0,1
36340,1,1,1,57,0,1,0,2,39,0,2,2,2023,51,1,0,1,1,1,1,0,1
36341,1,1,0,36,1,1,0,2,44,0,2,4,2023,51,1,0,1,1,1,1,0,1
36341,1,1,0,59,12600,1,0,1,39,0,2,4,2023,51,1,1,1,1,1,1,0,1
36354,1,1,0,33,188,1,1,1,44,1,2,1,2023,51,1,1,1,1,1,1,1,0
36354,1,1,0,30,0,1,1,2,43,0,2,1,2023,51,1,0,1,1,1,1,1,0
36360,1,1,0,33,3000,2,1,2,39,0,2,4,2023,51,1,0,1,1,1,0,0,1
36360,1,1,0,43,40300,2,1,1,39,1,2,4,2023,51,1,1,1,1,1,0,0,1
36406,1,1,1,27,20228,3,0,2,43,0,2,4,2023,51,1,0,1,1,1,1,0,1
36412,0,2,0,35,26000,1,0,1,39,1,2,1,2023,51,1,1,1,1,1,1,1,0
36412,0,2,0,36,200,1,0,2,39,0,2,1,2023,51,1,0,1,1,1,1,1,0
36458,1,1,1,50,200,1,0,1,46,0,2,1,2023,51,1,1,1,1,1,1,1,0
36458,1,1,1,35,801,1,0,2,42,0,2,1,2023,51,1,0,1,1,1,1,1,0
36501,0,2,0,42,0,1,0,2,43,0,2,2,2023,51,1,0,1,1,1,1,0,1
36546,1,1,0,33,37001,2,1,2,40,1,2,1,2023,51,1,0,1,1,1,0,1,0
36546,1,1,0,35,0,2,1,1,32,0,2,1,2023,51,1,1,1,0,1,0,1,0
36593,1,1,0,26,0,2,1,2,39,0,2,1,2023,51,1,0,1,1,1,0,1,0
36593,1,1,0,26,31300,2,1,1,39,1,2,1,2023,51,1,1,1,1,1,0,1,0
36596,0,2,0,20,37000,2,0,2,39,1,2,1,2023,51,1,0,1,1,1,0,1,0
36600,1,1,1,44,35000,2,0,2,39,1,1,1,2023,51,1,0,1,1,1,0,1,0
36601,0,2,0,60,0,1,0,1,43,0,2,1,2023,51,1,1,1,1,1,1,1,0
36654,0,2,0,40,35000,2,0,2,32,1,2,7,2023,51,1,0,1,0,1,0,0,1
36654,0,2,0,38,8000,2,0,1,32,1,2,7,2023,51,1,1,1,0,1,0,0,1
35382,1,1,0,24,0,1,1,1,39,1,2,2,2023,51,1,1,1,1,1,1,0,1
35382,1,1,0,21,0,1,1,1,39,1,2,2,2023,51,1,1,1,1,1,1,0,1
35382,1,1,0,34,16620,2,1,2,39,1,2,2,2023,51,1,0,1,1,1,0,0,1
35430,1,1,1,22,26043,2,0,1,39,1,1,1,2023,51,1,1,1,1,1,0,1,0
36511,0,2,0,52,0,1,0,2,39,0,2,1,2023,51,1,0,1,1,1,1,1,0
36608,1,1,1,27,21086,3,0,2,43,1,1,1,2023,51,1,0,1,1,1,1,1,0
36613,1,1,0,57,9600,1,1,1,35,0,2,1,2023,51,1,1,1,0,1,1,1,0
36616,1,1,0,43,60,1,1,2,43,0,2,1,2023,51,1,0,1,1,1,1,1,0
36616,1,1,0,54,15001,1,1,1,42,2,2,1,2023,51,1,1,1,1,1,1,1,0
36627,1,1,0,63,14244,1,1,1,39,0,2,1,2023,51,1,1,1,1,1,1,1,0
36627,1,1,0,62,0,1,1,2,39,0,2,1,2023,51,1,0,1,1,1,1,1,0
36639,1,1,0,55,0,1,0,2,39,1,2,2,2023,51,1,0,1,1,1,1,0,1
36639,1,1,0,24,0,1,0,1,39,0,2,2,2023,51,1,1,1,1,1,1,0,1
36640,1,1,0,42,4000,1,1,1,33,6,2,1,2023,51,1,1,1,0,1,1,1,0
36640,1,1,0,42,9000,1,1,2,37,0,2,1,2023,51,1,0,1,0,1,1,1,0
36649,0,2,0,28,0,1,0,2,39,0,2,5,2023,51,1,0,1,1,1,1,0,1
36652,1,1,1,60,0,1,0,2,39,0,1,4,2023,51,1,0,1,1,1,1,0,1
36652,1,1,1,59,9000,1,0,1,37,1,1,4,2023,51,1,1,1,0,1,1,0,1
36655,0,2,0,34,35000,3,0,2,39,1,2,2,2023,51,1,0,1,1,1,1,0,1
36658,0,2,0,37,43010,3,0,1,33,1,2,1,2023,51,1,1,1,0,1,1,1,0
36658,0,2,0,36,0,3,0,2,35,0,2,1,2023,51,1,0,1,0,1,1,1,0
40540,1,1,1,39,53301,3,0,2,40,1,1,1,2023,45,0,0,1,1,0,1,1,0
40540,1,1,1,20,0,3,0,1,41,0,1,1,2023,45,0,1,1,1,0,1,1,0
40543,0,2,0,29,7200,1,0,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
40543,1,1,0,42,15050,1,1,1,37,1,2,2,2023,45,0,1,1,0,0,1,0,1
40545,1,1,0,57,18845,2,0,1,39,0,2,1,2023,45,0,1,1,1,0,0,1,0
40547,1,1,0,53,10968,1,1,1,39,0,2,1,2023,45,0,1,1,1,0,1,1,0
40550,1,1,0,55,804,1,1,1,39,0,2,1,2023,45,0,1,1,1,0,1,1,0
40551,1,1,0,49,0,1,1,1,40,0,2,1,2023,45,0,1,1,1,0,1,1,0
40555,0,2,0,47,0,2,0,1,39,0,2,2,2023,45,0,1,1,1,0,0,0,1
40565,0,2,0,44,0,3,0,1,39,4,2,1,2023,45,0,1,1,1,0,1,1,0
40571,0,2,0,35,0,1,0,2,32,0,2,1,2023,45,0,0,1,0,0,1,1,0
40571,0,2,0,37,15000,1,0,1,32,1,2,1,2023,45,0,1,1,0,0,1,1,0
40574,1,1,0,34,29001,1,1,1,36,1,2,2,2023,45,0,1,1,0,0,1,0,1
40574,1,1,0,37,0,1,1,1,39,0,2,2,2023,45,0,1,1,1,0,1,0,1
40576,1,1,0,48,30000,3,0,1,34,1,2,1,2023,45,0,1,1,0,0,1,1,0
40576,1,1,0,48,9732,3,0,2,33,0,2,1,2023,45,0,0,1,0,0,1,1,0
40584,1,1,0,63,9242,1,1,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
40594,1,1,0,46,0,1,1,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
40594,1,1,0,23,4572,1,1,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
40594,1,1,0,27,12000,1,1,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
40599,1,1,0,54,0,1,1,1,39,0,2,2,2023,45,0,1,1,1,0,1,0,1
40599,1,1,0,42,12000,1,1,2,39,1,2,2,2023,45,0,0,1,1,0,1,0,1
40600,1,1,1,57,20223,2,1,1,39,0,2,1,2023,45,0,1,1,1,0,0,1,0
40600,1,1,0,54,0,2,1,2,40,0,2,1,2023,45,0,0,1,1,0,0,1,0
40610,0,2,0,47,0,1,0,2,39,0,2,1,2023,45,0,0,1,1,0,1,1,0
40610,0,2,0,64,13824,1,0,1,39,0,2,2,2023,45,0,1,1,1,0,1,0,1
40611,1,1,0,34,32001,2,1,2,39,1,2,2,2023,45,0,0,1,1,0,0,0,1
40624,1,1,0,60,12000,1,1,1,39,0,2,2,2023,45,0,1,1,1,0,1,0,1
40624,0,2,0,53,0,1,0,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
40627,1,1,0,62,9600,1,1,2,37,0,2,2,2023,45,0,0,1,0,0,1,0,1
40630,1,1,0,43,38350,2,1,2,41,1,2,1,2023,45,0,0,1,1,0,0,1,0
40630,1,1,0,43,0,2,1,1,42,1,2,1,2023,45,0,1,1,1,0,0,1,0
41707,1,1,0,53,10968,1,1,1,39,0,2,2,2023,45,0,1,1,1,0,1,0,1
41707,1,1,0,28,0,1,1,1,39,1,2,2,2023,45,0,1,1,1,0,1,0,1
41713,1,1,0,35,13000,1,1,1,42,0,2,1,2023,45,0,1,1,1,0,1,1,0
41713,1,1,1,26,0,1,1,2,40,0,1,1,2023,45,0,0,1,1,0,1,1,0
41721,0,2,0,64,6565,3,0,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
41940,1,1,1,56,28300,2,0,2,41,1,1,2,2023,45,0,0,1,1,0,0,0,1
41953,0,2,0,21,0,2,0,2,39,0,2,1,2023,45,0,0,1,1,0,0,1,0
41953,0,2,0,45,0,2,0,2,33,0,2,1,2023,45,0,0,1,0,0,0,1,0
41953,0,2,0,51,36000,2,0,1,33,1,2,1,2023,45,0,1,1,0,0,0,1,0
41954,0,2,0,41,28000,2,0,2,39,1,2,1,2023,45,0,0,1,1,0,0,1,0
41965,1,1,0,41,7104,1,0,2,40,0,2,2,2023,45,0,0,1,1,0,1,0,1
41965,0,2,0,20,2000,1,0,1,39,1,2,2,2023,45,0,1,1,1,0,1,0,1
41969,1,1,1,60,0,1,0,1,43,0,2,2,2023,45,0,1,1,1,0,1,0,1
41970,1,1,1,36,5000,1,1,2,40,3,1,2,2023,45,0,0,1,1,0,1,0,1
41970,1,1,0,19,0,1,1,1,37,1,2,2,2023,45,0,1,1,0,0,1,0,1
41979,1,1,1,26,6400,1,1,2,44,1,1,1,2023,45,0,0,1,1,0,1,1,0
41981,1,1,0,60,13441,1,0,2,42,0,2,2,2023,45,0,0,1,1,0,1,0,1
41983,1,1,1,61,12013,1,0,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
41986,1,1,0,59,13813,2,1,2,39,0,2,2,2023,45,0,0,1,1,0,0,0,1
41986,1,1,0,22,11500,2,1,2,40,1,2,2,2023,45,0,0,1,1,0,0,0,1
41988,1,1,1,37,30130,3,0,2,41,1,1,2,2023,45,0,0,1,1,0,1,0,1
41993,1,1,1,30,0,1,1,2,39,1,1,2,2023,45,0,0,1,1,0,1,0,1
42003,1,1,0,58,24228,3,1,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
42003,1,1,0,56,18516,3,1,1,42,0,2,2,2023,45,0,1,1,1,0,1,0,1
42013,1,1,1,58,0,1,0,2,40,0,1,5,2023,45,0,0,1,1,0,1,0,1
40673,1,1,1,57,6005,1,0,1,41,0,1,4,2023,45,0,1,1,1,0,1,0,1
40673,1,1,1,58,4005,1,0,2,42,0,1,1,2023,45,0,0,1,1,0,1,1,0
40679,1,1,0,27,21261,2,1,2,42,0,2,1,2023,45,0,0,1,1,0,0,1,0
40687,1,1,1,61,1234,1,0,2,40,3,1,1,2023,45,0,0,1,1,0,1,1,0
40710,1,1,0,60,17352,2,1,2,39,0,2,2,2023,45,0,0,1,1,0,0,0,1
41704,1,1,0,63,0,1,1,2,39,0,2,1,2023,45,0,0,1,1,0,1,1,0
41704,1,1,0,61,0,1,1,2,34,0,2,1,2023,45,0,0,1,0,0,1,1,0
40728,1,1,0,62,0,1,1,1,39,0,2,1,2023,45,0,1,1,1,0,1,1,0
40728,1,1,0,62,12841,1,1,2,43,0,2,1,2023,45,0,0,1,1,0,1,1,0
40748,1,2,1,53,20000,1,0,2,39,1,2,2,2023,45,0,0,1,1,0,1,0,1
40748,1,2,1,52,0,1,0,1,39,1,2,2,2023,45,0,1,1,1,0,1,0,1
40756,1,1,1,35,26031,2,0,2,39,1,1,1,2023,45,0,0,1,1,0,0,1,0
40760,1,1,1,22,25020,3,0,1,40,0,2,1,2023,45,0,1,1,1,0,1,1,0
40760,1,1,1,21,0,3,0,2,43,0,2,4,2023,45,0,0,1,1,0,1,0,1
40762,1,1,0,64,0,1,1,2,40,0,2,1,2023,45,0,0,1,1,0,1,1,0
40762,1,1,0,63,2586,1,1,1,39,0,2,1,2023,45,0,1,1,1,0,1,1,0
40773,1,1,1,52,22000,3,0,1,39,1,1,2,2023,45,0,1,1,1,0,1,0,1
40774,1,1,1,44,11000,1,0,2,39,4,1,2,2023,45,0,0,1,1,0,1,0,1
40774,1,1,0,28,0,1,1,2,40,0,2,2,2023,45,0,0,1,1,0,1,0,1
40775,1,1,0,62,10969,1,0,2,40,0,2,2,2023,45,0,0,1,1,0,1,0,1
40775,0,2,0,49,0,1,0,1,39,0,2,2,2023,45,0,1,1,1,0,1,0,1
40848,0,2,0,24,12000,3,0,2,38,2,2,2,2023,45,0,0,1,0,0,1,0,1
40848,0,2,0,55,10010,3,0,2,42,2,2,2,2023,45,0,0,1,1,0,1,0,1
40848,1,1,0,23,17610,3,1,2,39,2,2,2,2023,45,0,0,1,1,0,1,0,1
40852,1,1,1,54,0,1,0,1,43,0,1,1,2023,45,0,1,1,1,0,1,1,0
40852,1,1,1,59,0,1,0,2,43,0,1,1,2023,45,0,0,1,1,0,1,1,0
40853,1,1,1,58,14401,1,0,2,39,1,2,2,2023,45,0,0,1,1,0,1,0,1
40857,1,1,1,24,24,1,0,2,40,0,1,1,2023,45,0,0,1,1,0,1,1,0
40864,1,1,0,56,9600,2,1,1,39,0,2,2,2023,45,0,1,1,1,0,0,0,1
40888,1,1,1,23,11500,1,0,2,43,0,2,1,2023,45,0,0,1,1,0,1,1,0
40898,1,1,0,56,14450,1,1,1,43,0,2,4,2023,45,0,1,1,1,0,1,0,1
40898,1,1,0,46,1,1,1,2,39,0,2,4,2023,45,0,0,1,1,0,1,0,1
40943,1,1,1,27,30000,3,0,2,39,6,1,1,2023,45,0,0,1,1,0,1,1,0
40969,1,1,1,38,31002,2,0,2,42,1,1,1,2023,45,0,0,1,1,0,0,1,0
41723,1,1,1,36,25500,3,0,1,39,1,1,1,2023,45,0,1,1,1,0,1,1,0
40562,1,1,0,46,20556,1,1,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
40717,1,1,1,31,0,1,0,2,44,0,1,1,2023,45,0,0,1,1,0,1,1,0
40717,1,1,1,38,10600,1,0,1,44,1,1,1,2023,45,0,1,1,1,0,1,1,0
40982,1,1,0,63,17400,2,0,2,39,0,2,2,2023,45,0,0,1,1,0,0,0,1
40991,1,1,0,64,13041,1,1,2,40,1,2,2,2023,45,0,0,1,1,0,1,0,1
40992,1,1,1,59,25001,3,0,2,39,1,1,2,2023,45,0,0,1,1,0,1,0,1
40992,1,1,1,50,3010,3,0,1,37,0,1,2,2023,45,0,1,1,0,0,1,0,1
40998,0,2,0,49,9241,1,0,1,39,0,2,1,2023,45,0,1,1,1,0,1,1,0
41008,1,1,1,42,45000,2,0,1,39,1,1,1,2023,45,0,1,1,1,0,0,1,0
41008,1,1,1,38,0,2,0,2,39,0,2,1,2023,45,0,0,1,1,0,0,1,0
41039,1,1,0,53,14042,1,1,1,38,0,2,1,2023,45,0,1,1,0,0,1,1,0
41040,0,2,0,62,15001,1,0,2,39,1,2,1,2023,45,0,0,1,1,0,1,1,0
41050,1,1,1,25,0,1,0,2,43,0,1,4,2023,45,0,0,1,1,0,1,0,1
41062,1,1,1,46,12601,1,0,1,43,6,1,1,2023,45,0,1,1,1,0,1,1,0
41062,1,1,1,51,12,1,0,2,40,0,1,1,2023,45,0,0,1,1,0,1,1,0
41073,1,1,0,54,348,1,1,1,38,0,2,2,2023,45,0,1,1,0,0,1,0,1
41079,0,2,0,33,-9999,1,0,1,39,6,2,3,2023,45,0,1,1,1,0,1,0,1
41079,1,1,0,32,21801,3,1,2,39,1,2,1,2023,45,0,0,1,1,0,1,1,0
41085,1,1,0,43,30005,2,1,1,40,6,2,1,2023,45,0,1,1,1,0,0,1,0
41085,1,1,0,42,5501,2,1,2,38,1,2,1,2023,45,0,0,1,0,0,0,1,0
41732,1,1,0,59,20022,3,1,2,38,0,2,1,2023,45,0,0,1,0,0,1,1,0
41740,1,1,1,56,18000,2,0,2,38,0,2,1,2023,45,0,0,1,0,0,0,1,0
41924,1,1,0,61,16441,2,1,1,39,0,2,2,2023,45,0,1,1,1,0,0,0,1
40718,1,1,1,42,22502,3,0,1,43,0,1,2,2023,45,0,1,1,1,0,1,0,1
40719,1,1,1,28,20000,3,0,1,39,1,2,1,2023,45,0,1,1,1,0,1,1,0
40719,1,1,1,22,9000,1,0,1,36,1,2,1,2023,45,0,1,1,0,0,1,1,0
40804,1,2,0,46,15000,1,0,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
40830,1,1,1,20,0,1,0,2,40,0,1,1,2023,45,0,0,1,1,0,1,1,0
40830,1,1,1,21,0,1,0,2,40,0,1,1,2023,45,0,0,1,1,0,1,1,0
40851,1,1,1,32,17501,1,0,1,40,1,1,2,2023,45,0,1,1,1,0,1,0,1
40851,0,2,0,32,6600,1,0,2,41,1,2,2,2023,45,0,0,1,1,0,1,0,1
41100,1,1,0,57,5,3,1,2,40,0,2,1,2023,45,0,0,1,1,0,1,1,0
41100,1,1,1,30,27040,3,0,1,39,1,1,1,2023,45,0,1,1,1,0,1,1,0
41128,1,1,1,31,0,1,0,2,40,0,1,1,2023,45,0,0,1,1,0,1,1,0
41136,1,1,0,37,1357,1,1,2,35,1,2,1,2023,45,0,0,1,0,0,1,1,0
41149,1,1,1,30,0,1,0,2,39,0,1,1,2023,45,0,0,1,1,0,1,1,0
41150,1,1,0,22,0,1,0,2,43,0,2,1,2023,45,0,0,1,1,0,1,1,0
41158,1,1,0,51,22560,3,1,1,42,0,2,2,2023,45,0,1,1,1,0,1,0,1
41165,1,1,1,27,35000,2,0,1,42,1,1,6,2023,45,0,1,1,1,0,0,0,1
41193,1,1,1,62,21001,3,0,2,36,1,1,2,2023,45,0,0,1,0,0,1,0,1
41194,1,1,0,28,8400,1,1,2,40,4,2,2,2023,45,0,0,1,1,0,1,0,1
41201,1,1,1,50,13296,1,0,2,39,1,2,2,2023,45,0,0,1,1,0,1,0,1
41204,0,2,0,34,5,1,0,1,39,1,2,1,2023,45,0,1,1,1,0,1,1,0
41205,1,1,0,40,32000,3,1,1,34,1,2,1,2023,45,0,1,1,0,0,1,1,0
41205,1,1,0,43,0,3,1,2,44,0,2,1,2023,45,0,0,1,1,0,1,1,0
41208,1,1,0,62,12001,1,1,1,36,0,2,2,2023,45,0,1,1,0,0,1,0,1
41220,1,1,0,43,35800,2,1,2,44,6,2,1,2023,45,0,0,1,1,0,0,1,0
41220,1,1,0,42,0,2,1,1,39,0,2,2,2023,45,0,1,1,1,0,0,0,1
41229,1,1,1,52,0,3,0,1,39,0,2,2,2023,45,0,1,1,1,0,1,0,1
41258,1,1,0,64,8568,1,1,1,39,0,2,2,2023,45,0,1,1,1,0,1,0,1
41274,1,1,1,23,0,3,0,1,43,1,1,2,2023,45,0,1,1,1,0,1,0,1
41280,1,1,0,24,0,1,1,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
41285,1,1,1,45,13500,1,0,2,39,4,1,2,2023,45,0,0,1,1,0,1,0,1
41304,1,2,1,44,1,1,0,2,35,1,2,2,2023,45,0,0,1,0,0,1,0,1
41306,1,1,0,43,10968,1,0,2,43,0,2,2,2023,45,0,0,1,1,0,1,0,1
41309,1,1,0,62,5313,1,0,2,45,0,2,2,2023,45,0,0,1,1,0,1,0,1
41311,0,2,0,22,8000,1,0,1,43,3,2,4,2023,45,0,1,1,1,0,1,0,1
41311,1,1,1,22,15000,1,0,1,43,1,1,4,2023,45,0,1,1,1,0,1,0,1
41316,1,1,1,34,33806,2,0,1,42,1,1,2,2023,45,0,1,1,1,0,0,0,1
41319,1,1,1,33,34640,2,0,2,43,3,1,16,2023,45,0,0,1,1,0,0,0,1
41320,1,1,0,23,0,1,0,1,39,0,2,2,2023,45,0,1,1,1,0,1,0,1
41320,1,1,1,23,8501,1,0,2,39,1,2,2,2023,45,0,0,1,1,0,1,0,1
41322,1,1,1,40,0,2,0,2,44,0,1,1,2023,45,0,0,1,1,0,0,1,0
41322,1,1,1,49,45000,2,0,1,43,5,1,1,2023,45,0,1,1,1,0,0,1,0
41323,1,1,0,31,2,1,0,1,42,1,2,2,2023,45,0,1,1,1,0,1,0,1
41324,1,1,1,41,0,1,0,2,39,1,1,2,2023,45,0,0,1,1,0,1,0,1
41391,0,2,0,40,0,1,0,2,39,0,2,1,2023,45,0,0,1,1,0,1,1,0
41391,0,2,0,44,28000,1,0,1,39,1,2,1,2023,45,0,1,1,1,0,1,1,0
41214,1,1,1,25,22000,3,0,1,43,3,1,1,2023,45,0,1,1,1,0,1,1,0
41366,1,1,0,31,11400,1,1,2,39,1,2,2,2023,45,0,0,1,1,0,1,0,1
41369,1,1,0,24,1464,1,1,2,40,0,2,16,2023,45,0,0,1,1,0,1,0,1
41370,1,1,0,32,21000,1,1,2,37,1,2,1,2023,45,0,0,1,0,0,1,1,0
41370,0,2,0,38,400,1,0,1,39,0,2,1,2023,45,0,1,1,1,0,1,1,0
41375,1,1,1,63,27824,2,0,2,40,1,1,2,2023,45,0,0,1,1,0,0,0,1
41383,0,2,0,40,15854,1,0,2,37,1,2,1,2023,45,0,0,1,0,0,1,1,0
41383,1,1,0,19,10000,1,1,2,40,1,2,1,2023,45,0,0,1,1,0,1,1,0
41386,1,1,0,28,7188,1,1,1,39,0,2,2,2023,45,0,1,1,1,0,1,0,1
41464,0,1,0,47,8300,2,0,2,41,1,1,3,2023,45,0,0,1,1,0,0,0,1
41464,0,2,0,20,13002,2,0,1,39,1,2,3,2023,45,0,1,1,1,0,0,0,1
40849,1,1,0,61,14400,1,0,2,39,0,2,2,2023,45,0,0,1,1,0,1,0,1
41395,1,1,0,63,0,1,1,2,39,0,2,1,2023,45,0,0,1,1,0,1,1,0
41399,1,1,1,21,7500,1,0,1,39,1,1,1,2023,45,0,1,1,1,0,1,1,0
41400,1,1,1,53,10,2,0,2,34,0,1,1,2023,45,0,0,1,0,0,0,1,0
41400,1,1,1,62,25011,2,0,1,34,1,1,1,2023,45,0,1,1,0,0,0,1,0
41400,1,1,0,21,0,2,1,1,39,0,2,1,2023,45,0,1,1,1,0,0,1,0
41403,0,1,0,64,9841,1,0,1,42,0,2,1,2023,45,0,1,1,1,0,1,1,0
41404,0,2,0,59,5,1,0,1,39,0,2,1,2023,45,0,1,1,1,0,1,1,0
41415,1,1,0,27,7500,3,1,1,39,0,2,1,2023,45,0,1,1,1,0,1,1,0
41416,1,1,0,38,40001,3,1,2,40,1,2,1,2023,45,0,0,1,1,0,1,1,0
41416,1,1,0,20,2001,3,1,2,40,0,2,1,2023,45,0,0,1,1,0,1,1,0
41417,1,1,0,61,4176,1,1,1,39,0,2,1,2023,45,0,1,1,1,0,1,1,0
41438,1,1,0,39,0,3,1,1,39,0,2,1,2023,45,0,1,1,1,0,1,1,0
41438,1,1,1,39,32000,3,1,2,40,1,1,1,2023,45,0,0,1,1,0,1,1,0
41438,1,1,1,19,0,3,0,2,39,1,1,1,2023,45,0,0,1,1,0,1,1,0
41438,1,1,0,35,35000,3,1,2,39,1,2,1,2023,45,0,0,1,1,0,1,1,0
41446,0,2,0,32,340,1,0,2,45,0,2,1,2023,45,0,0,1,1,0,1,1,0
41453,0,2,0,24,12002,1,0,1,38,1,2,3,2023,45,0,1,1,0,0,1,0,1
41455,1,1,1,21,20000,3,0,2,39,1,1,1,2023,45,0,0,1,1,0,1,1,0
41461,0,2,0,53,28350,1,0,1,34,6,2,1,2023,45,0,1,1,0,0,1,1,0
41461,0,2,0,44,0,1,0,2,33,1,2,1,2023,45,0,0,1,0,0,1,1,0
41461,0,2,0,25,5000,1,0,1,39,1,2,1,2023,45,0,1,1,1,0,1,1,0
41462,0,2,0,20,17000,1,0,1,36,1,2,2,2023,45,0,1,1,0,0,1,0,1
41462,0,2,0,20,0,1,0,2,36,1,2,6,2023,45,0,0,1,0,0,1,0,1
41493,1,1,0,60,0,1,0,1,39,0,2,1,2023,45,0,1,1,1,0,1,1,0
41493,1,1,0,56,0,1,1,2,40,0,2,1,2023,45,0,0,1,1,0,1,1,0
41494,1,2,0,21,1,1,1,2,40,0,2,1,2023,45,0,0,1,1,0,1,1,0
41518,1,1,1,56,24000,2,0,2,43,1,2,2,2023,45,0,0,1,1,0,0,0,1
41518,1,1,1,49,0,2,0,2,34,0,2,1,2023,45,0,0,1,0,0,0,1,0
41518,1,1,1,27,3,1,0,2,39,0,1,1,2023,45,0,0,1,1,0,1,1,0
41521,1,2,1,33,32501,3,0,2,38,1,2,1,2023,45,0,0,1,0,0,1,1,0
41532,0,2,0,43,1900,1,0,2,36,1,2,1,2023,45,0,0,1,0,0,1,1,0
41561,0,2,0,42,0,1,0,2,39,0,2,1,2023,45,0,0,1,1,0,1,1,0
41561,0,2,0,62,300,1,0,2,32,6,2,1,2023,45,0,0,1,0,0,1,1,0
41561,0,2,0,39,7000,1,0,2,40,1,2,1,2023,45,0,0,1,1,0,1,1,0
41562,0,2,0,43,20000,3,0,1,33,1,2,1,2023,45,0,1,1,0,0,1,1,0
41562,0,2,0,34,10000,3,0,2,34,1,2,1,2023,45,0,0,1,0,0,1,1,0
41563,1,1,0,43,1,1,0,2,40,0,2,1,2023,45,0,0,1,1,0,1,1,0
